Age,Gender,Annual Income,Spending Score,Potensial
61,0,76,100,0
77,1,195,84,0
82,1,112,18,0
58,0,115,30,0
75,0,25,90,0
87,0,155,69,0
44,1,193,82,0
36,1,77,58,0
38,0,22,98,0
18,0,78,62,0
44,1,50,58,0
88,0,25,52,0
27,0,147,97,0
73,0,47,40,0
36,1,147,3,0
23,1,94,31,0
68,1,53,86,0
43,1,115,97,0
34,0,98,72,0
25,1,77,79,1
26,1,195,56,0
31,0,56,57,0
86,0,182,34,0
83,0,68,67,0
30,0,170,32,0
52,0,77,69,0
36,1,168,54,0
27,1,112,95,0
66,0,67,43,1
74,0,146,96,0
57,1,91,9,0
81,0,149,2,0
19,1,21,84,1
60,0,145,73,0
37,1,123,82,1
36,0,156,93,0
29,0,141,72,0
88,1,170,13,0
52,1,103,48,0
62,1,115,39,0
54,1,28,93,0
33,1,88,57,0
49,0,24,28,0
22,1,147,97,0
78,0,83,33,0
84,1,109,65,0
24,0,123,95,0
34,1,71,45,0
25,0,31,86,1
25,0,178,23,0
38,1,71,28,0
58,0,97,99,0
69,0,32,76,1
58,1,85,33,0
80,1,36,13,0
70,0,155,89,0
63,1,44,88,0
57,1,61,49,0
82,0,29,22,0
63,0,147,11,0
71,1,77,31,0
49,1,163,69,0
78,0,99,69,0
70,0,33,2,0
64,0,130,81,1
70,0,39,88,0
56,1,193,89,0
76,0,127,90,0
31,1,113,37,0
18,0,192,98,0
37,0,66,27,0
70,0,177,78,0
53,0,41,80,0
62,0,99,39,0
39,0,66,24,1
24,1,54,86,0
68,0,158,42,0
56,0,153,34,0
37,1,98,34,0
23,1,49,42,0
67,0,105,65,0
26,0,103,29,0
27,1,87,86,0
84,0,47,2,0
22,1,164,62,0
76,1,164,69,0
72,1,88,28,0
80,1,142,40,0
66,0,53,60,0
50,1,59,86,0
56,1,44,53,0
63,0,86,6,0
61,0,97,84,0
38,0,94,13,0
74,0,195,68,0
73,0,151,22,0
70,1,21,90,0
46,0,54,4,0
62,0,154,63,0
34,1,25,29,0
89,1,47,70,0
51,0,49,46,0
41,0,147,80,0
22,1,29,14,1
26,1,181,99,0
59,1,145,53,0
51,1,128,92,0
81,0,67,22,0
65,1,145,42,0
89,0,113,54,0
73,1,116,68,0
84,0,143,16,0
38,0,81,34,0
69,1,66,16,1
71,1,95,52,0
33,1,61,44,0
87,1,180,91,0
35,1,107,46,0
77,0,81,37,0
61,1,109,22,1
83,1,198,72,0
31,0,141,12,0
80,0,122,67,0
18,0,104,78,0
59,0,40,39,0
56,1,195,9,0
51,0,40,98,0
29,1,78,55,1
82,0,43,26,0
82,0,196,55,0
52,1,44,28,0
59,0,97,22,0
63,1,198,61,0
20,0,199,51,0
44,0,141,85,0
39,0,155,31,0
18,0,103,8,0
66,0,29,25,1
46,0,52,36,0
77,1,36,27,0
28,0,172,45,0
31,1,44,55,0
54,1,62,53,0
30,1,158,65,0
35,1,180,1,0
33,0,165,27,0
42,1,56,14,0
57,0,153,25,0
21,1,48,85,0
78,0,160,98,0
44,1,44,43,0
20,1,197,13,0
39,1,193,9,0
80,1,36,32,0
44,1,71,68,0
38,1,192,6,0
30,0,129,45,0
22,0,79,70,0
43,1,81,2,0
83,0,120,45,0
28,0,127,91,0
23,0,191,25,0
18,1,141,95,0
35,0,45,32,0
50,1,99,56,0
35,1,174,52,0
25,0,151,48,0
77,1,135,16,0
81,0,55,97,0
40,0,103,95,0
78,0,143,89,0
30,1,84,39,0
87,1,67,42,0
51,1,177,67,0
44,0,187,83,0
87,1,159,45,0
54,1,42,13,0
50,1,92,93,0
69,1,65,52,1
78,1,137,42,0
72,1,63,12,0
66,0,147,80,0
30,1,48,47,0
71,1,81,17,0
33,1,58,3,0
28,0,87,32,0
50,0,143,75,0
33,0,166,35,0
56,1,54,70,0
65,0,64,46,1
38,1,163,85,0
43,0,197,28,0
26,0,163,37,0
68,0,33,72,1
32,1,114,8,0
50,0,86,49,0
86,1,119,89,0
45,1,193,66,0
74,0,133,44,0
34,1,188,5,0
80,0,35,19,0
88,0,68,16,0
72,1,45,10,0
26,1,43,3,0
41,1,195,84,0
23,0,199,75,0
80,0,69,19,0
50,0,96,79,0
80,0,58,25,0
72,1,62,23,1
49,0,176,99,0
81,0,88,55,0
46,0,88,3,0
49,1,168,74,0
25,1,115,56,1
58,1,92,42,0
19,0,50,61,0
57,1,39,10,0
43,0,53,11,0
72,1,69,19,1
58,1,21,93,0
71,1,128,42,0
40,0,81,49,1
41,0,25,70,0
77,0,21,1,0
67,1,40,5,0
76,1,131,98,0
46,0,169,49,0
55,0,55,99,0
65,0,198,21,0
58,1,172,73,0
49,0,134,76,0
39,0,142,72,0
63,0,89,31,0
49,0,64,7,0
20,0,34,15,1
49,0,198,8,0
45,0,166,15,0
76,1,120,92,0
80,0,187,17,0
51,0,140,76,0
87,1,125,61,0
36,1,37,23,0
67,0,137,81,0
85,1,82,73,0
74,0,185,41,0
34,1,62,62,0
55,0,169,77,0
90,1,112,31,0
33,0,93,69,0
47,0,126,50,1
51,1,48,88,0
38,1,177,1,0
55,0,102,64,0
51,1,79,37,0
59,0,185,44,0
78,0,172,69,0
33,0,85,37,0
82,0,142,39,0
81,0,142,57,0
86,1,179,64,0
81,0,143,5,0
57,1,172,52,0
22,1,149,88,0
21,1,49,1,0
27,1,50,34,0
57,0,74,43,0
24,1,38,11,0
51,1,79,52,1
54,0,38,88,0
53,0,88,21,0
61,1,110,19,1
19,0,22,7,0
83,1,103,19,0
58,1,160,2,0
25,0,131,90,0
62,0,93,57,0
85,1,187,38,0
84,1,176,66,0
77,0,99,42,0
30,0,113,49,0
70,1,83,2,0
90,0,155,28,0
20,1,180,92,0
61,0,90,18,0
44,1,27,38,0
36,1,198,12,0
62,1,60,5,0
48,1,124,62,0
77,0,40,42,0
73,1,94,25,0
33,1,69,95,0
74,1,98,89,0
24,1,26,70,0
62,1,106,78,0
54,0,59,4,0
41,0,107,89,0
69,0,124,58,1
23,0,116,50,1
39,0,160,25,0
25,1,128,23,1
26,0,132,50,1
88,1,25,36,0
63,0,37,38,0
83,1,74,61,0
88,1,193,5,0
71,0,130,89,0
25,1,130,52,1
71,0,68,80,1
85,1,190,2,0
45,1,162,49,0
42,1,143,83,0
36,0,198,27,0
43,1,172,11,0
24,1,103,90,0
87,1,159,6,0
51,1,86,33,0
40,0,36,57,1
24,0,186,96,0
66,1,62,16,1
87,1,119,31,0
78,0,44,65,0
76,0,172,78,0
21,1,110,56,0
82,1,27,70,0
26,0,182,23,0
35,0,90,6,0
26,1,72,58,1
32,1,56,12,0
42,0,81,9,0
46,1,168,60,0
65,1,116,76,1
33,1,43,83,0
52,1,86,28,0
36,0,119,16,0
65,0,166,34,0
66,1,40,32,0
21,0,138,16,0
25,0,158,50,0
39,0,122,3,0
24,1,192,78,0
37,1,69,17,1
50,0,109,8,0
49,0,21,43,0
46,1,197,66,0
69,0,147,13,0
20,0,142,54,0
52,0,187,77,0
69,0,167,14,0
76,0,48,95,0
46,1,112,71,0
52,0,120,69,0
82,1,74,54,0
39,1,193,72,0
85,0,77,58,0
87,0,45,52,0
25,0,108,33,0
38,1,81,30,0
43,0,66,39,0
42,1,193,27,0
72,0,40,29,0
83,0,184,23,0
22,0,142,87,0
78,1,176,47,0
67,0,37,90,0
19,0,97,96,0
88,0,83,4,0
78,1,127,26,0
70,1,138,52,0
31,1,170,64,0
47,1,61,50,1
46,0,58,13,0
29,0,96,48,0
86,0,28,38,0
33,0,135,87,0
90,0,117,95,0
31,1,152,48,0
64,0,71,10,0
49,1,134,81,0
55,1,65,86,0
70,0,40,80,1
40,1,56,45,0
59,1,92,19,0
34,1,70,72,0
50,1,191,100,0
71,1,62,30,0
29,0,144,20,0
80,0,64,84,0
22,0,54,50,0
74,0,140,43,0
45,0,34,15,1
72,1,33,84,1
90,1,160,36,0
74,1,126,22,0
76,0,188,78,0
39,1,164,46,0
53,0,53,70,0
78,0,167,33,0
66,1,52,50,0
43,1,134,9,0
47,1,195,47,0
36,0,199,73,0
19,0,61,58,0
18,1,139,99,0
76,1,172,57,0
63,1,193,65,0
22,1,49,94,0
55,1,125,1,0
29,1,171,77,0
20,1,100,67,0
42,1,65,51,1
31,0,92,31,0
60,0,133,5,0
77,0,23,54,0
78,0,108,78,0
22,0,87,99,0
67,0,21,10,0
89,1,94,77,0
82,1,109,35,0
35,1,119,8,0
23,1,59,58,0
80,1,165,32,0
18,0,49,98,0
71,0,85,24,0
19,1,80,31,0
55,0,105,100,0
46,0,85,14,0
65,0,30,66,0
56,0,38,66,0
56,1,153,56,0
27,1,124,94,0
20,1,155,67,0
25,1,88,69,0
68,1,31,8,0
36,1,50,43,0
66,0,114,24,1
51,1,155,32,0
24,0,155,51,0
80,0,42,9,0
43,1,118,70,0
28,0,198,55,0
89,1,163,58,0
67,1,66,21,1
30,1,174,78,0
43,1,122,94,0
22,0,93,56,0
39,1,161,52,0
47,1,77,30,0
48,1,97,62,0
42,0,188,78,0
55,0,68,65,0
19,1,24,20,1
51,0,75,53,1
31,0,132,88,0
50,1,32,40,0
40,1,95,46,0
49,0,95,97,0
87,1,38,11,0
57,1,161,70,0
90,0,181,15,0
29,0,88,11,0
28,1,55,77,0
31,0,106,88,0
35,0,128,90,0
38,0,100,7,0
55,0,97,78,0
76,1,129,49,0
40,1,131,70,0
43,0,119,54,1
41,1,61,55,1
45,0,94,48,0
38,0,136,74,0
75,0,84,78,0
20,1,168,65,0
48,1,60,67,0
85,0,134,85,0
76,1,77,83,0
67,1,130,94,0
20,1,94,34,0
81,0,46,32,0
38,1,114,35,0
44,1,134,23,0
76,1,77,20,0
38,1,168,33,0
90,1,166,31,0
43,1,162,91,0
82,1,124,83,0
69,1,178,21,0
31,0,21,90,0
88,1,58,40,0
90,0,189,95,0
60,1,65,17,1
34,0,51,34,0
56,0,163,50,0
82,0,159,44,0
20,1,103,80,0
24,0,65,88,1
89,1,24,74,0
43,0,37,79,1
82,1,39,92,0
65,1,198,67,0
86,1,47,40,0
28,0,34,43,1
18,1,89,66,0
74,1,151,51,0
80,1,158,78,0
56,1,43,42,0
78,0,179,88,0
86,0,21,58,0
43,0,119,73,1
77,1,94,7,0
88,0,23,24,0
43,1,154,25,0
90,1,106,91,0
26,0,160,36,0
41,1,70,66,0
82,1,99,26,0
85,0,66,15,0
55,1,116,80,0
20,1,132,25,0
44,1,149,49,0
30,1,102,96,0
57,0,111,65,0
63,0,192,31,0
49,0,149,85,0
50,1,43,31,0
48,0,145,15,0
42,1,31,79,1
32,1,197,94,0
52,1,69,68,0
62,1,132,55,0
88,1,149,11,0
47,0,194,57,0
26,1,119,8,0
20,1,139,4,0
65,1,85,15,0
86,1,105,68,0
62,0,59,83,1
26,0,41,90,0
52,1,96,8,0
20,0,153,71,0
63,1,94,39,0
55,0,166,63,0
56,1,73,73,0
64,0,153,12,0
54,0,109,70,0
88,1,61,26,0
77,1,144,97,0
57,1,124,97,0
71,1,44,96,0
78,1,120,79,0
79,1,83,59,0
55,0,168,92,0
78,0,29,62,0
19,0,75,16,1
31,0,52,76,0
62,0,32,13,1
46,1,162,38,0
72,1,92,46,0
48,1,103,81,0
74,1,178,65,0
37,1,120,4,0
25,0,178,22,0
70,1,47,19,0
22,0,47,69,0
46,0,89,96,0
39,1,96,95,0
48,1,33,43,1
51,0,40,45,0
69,0,108,86,0
44,0,153,22,0
30,1,90,76,0
37,0,69,79,1
30,1,63,59,0
67,1,24,9,0
89,0,132,33,0
82,0,47,7,0
18,1,150,49,0
21,1,95,24,0
86,0,180,13,0
34,0,142,5,0
59,0,137,72,0
54,1,57,58,0
22,0,93,26,0
90,0,94,98,0
41,1,105,25,0
33,1,150,28,0
53,0,136,71,0
26,0,86,93,0
25,1,194,1,0
72,0,190,65,0
66,0,154,53,0
74,1,111,95,0
18,0,39,18,1
27,0,177,85,0
41,0,22,16,1
35,1,53,2,0
22,0,52,57,0
25,1,103,39,0
26,1,166,44,0
82,0,50,11,0
33,1,186,22,0
32,1,66,97,0
49,1,199,35,0
25,1,110,61,0
90,0,144,5,0
18,1,49,18,0
66,0,49,75,0
19,1,179,34,0
51,1,95,11,0
86,1,20,99,0
63,1,24,8,0
46,0,141,33,0
30,1,110,39,0
56,1,124,25,0
55,0,52,55,0
72,1,59,3,0
69,0,134,89,0
31,0,53,41,0
41,0,141,82,0
44,1,100,69,0
34,0,50,74,0
19,1,58,59,0
76,1,69,4,0
58,0,41,26,0
77,0,32,27,0
23,0,173,48,0
54,1,177,18,0
32,1,176,65,0
71,0,56,35,0
72,0,27,83,1
67,0,83,77,1
39,0,147,51,0
37,1,132,44,0
18,1,75,21,1
24,1,97,38,0
33,1,150,52,0
40,1,41,74,0
31,1,75,18,0
90,1,21,69,0
83,1,83,57,0
72,1,82,28,0
47,1,51,56,0
25,0,23,89,0
61,0,104,16,0
83,1,162,34,0
56,1,27,44,0
81,1,32,9,0
20,1,158,72,0
58,1,74,87,0
56,0,25,15,0
55,0,27,23,0
74,0,162,3,0
25,0,129,34,0
78,0,195,66,0
87,1,122,27,0
54,1,153,87,0
61,1,21,93,0
90,0,66,56,0
34,0,58,1,0
18,0,195,78,0
49,0,132,23,1
43,1,137,68,0
85,0,114,73,0
48,1,166,60,0
54,0,124,72,0
38,1,172,100,0
38,1,159,60,0
58,1,74,88,0
88,0,96,30,0
45,1,139,15,0
68,0,89,46,0
77,1,160,43,0
59,0,81,67,0
87,1,193,25,0
90,1,29,52,0
44,0,60,66,0
71,0,149,57,0
58,0,110,100,0
53,1,166,13,0
48,0,22,78,1
85,1,25,54,0
66,1,169,82,0
34,0,88,44,0
40,0,60,18,1
79,0,137,59,0
37,0,116,81,1
45,1,134,52,1
58,1,162,48,0
83,1,128,47,0
59,0,40,32,0
69,0,56,92,0
89,0,191,35,0
42,1,157,70,0
46,0,31,53,1
33,1,176,49,0
78,0,118,98,0
18,1,51,12,0
71,1,36,38,0
40,0,25,5,0
86,1,41,43,0
71,0,95,21,0
67,0,86,19,0
60,1,33,24,1
24,0,72,39,0
29,1,27,9,0
63,1,106,6,0
32,1,88,8,0
57,1,43,72,0
74,0,180,66,0
66,1,144,42,0
42,0,176,93,0
20,1,150,89,0
86,1,25,74,0
18,0,119,43,0
74,0,176,55,0
73,1,161,75,0
73,1,140,97,0
52,0,167,84,0
50,0,172,4,0
43,1,78,36,0
74,1,185,15,0
57,0,37,22,0
23,0,50,18,0
30,1,91,64,0
49,0,89,56,0
85,1,150,36,0
70,0,21,96,0
81,1,186,68,0
18,1,157,97,0
75,1,168,46,0
34,0,87,2,0
20,1,43,46,0
51,1,49,60,0
53,1,55,59,0
34,1,24,35,0
42,0,79,26,1
83,1,142,48,0
86,1,56,89,0
60,0,53,83,0
18,0,195,50,0
86,0,190,24,0
31,1,83,87,0
31,1,128,84,0
55,0,162,69,0
27,1,130,90,0
48,1,67,10,0
77,0,187,63,0
54,1,151,44,0
32,1,196,92,0
33,0,183,81,0
63,0,73,18,1
64,0,117,52,1
82,0,114,25,0
65,0,153,82,0
23,0,20,7,0
57,1,145,64,0
22,1,164,67,0
79,1,118,80,0
21,1,44,4,0
23,1,93,25,0
42,1,106,46,0
64,1,54,51,0
47,0,157,41,0
57,1,22,44,0
36,0,81,43,0
18,1,32,13,0
33,1,185,22,0
51,0,134,72,0
46,0,134,92,0
56,1,56,78,0
46,1,137,99,0
60,1,104,48,0
70,1,150,28,0
87,1,122,19,0
79,1,71,18,0
31,0,33,13,0
49,0,59,64,0
45,1,182,37,0
82,1,87,24,0
51,1,22,94,0
87,0,177,34,0
34,0,40,18,0
31,0,161,57,0
59,1,152,48,0
29,1,133,22,0
63,1,138,95,0
41,0,95,14,0
18,0,178,55,0
37,1,113,57,0
33,1,70,73,0
53,0,146,7,0
21,0,25,97,0
38,1,162,3,0
30,0,25,64,0
26,1,22,20,1
78,1,180,68,0
86,1,65,51,0
71,1,97,43,0
89,0,53,26,0
79,0,119,67,0
50,1,189,21,0
56,0,161,70,0
40,0,103,98,0
52,0,61,44,0
89,1,83,77,0
63,0,117,49,1
51,1,108,78,0
85,0,163,27,0
81,1,46,30,0
54,0,196,89,0
67,1,155,23,0
40,0,105,42,0
89,1,189,44,0
45,1,72,4,0
35,0,163,6,0
71,1,54,99,0
20,1,188,35,0
50,0,82,98,0
53,1,145,30,0
35,1,128,71,0
27,0,135,48,0
52,0,125,87,0
49,1,132,74,0
39,1,193,93,0
34,1,179,42,0
44,1,110,38,0
41,1,97,76,0
74,0,69,76,0
27,1,191,32,0
38,0,66,79,1
79,1,187,28,0
72,1,148,17,0
44,0,88,92,0
76,0,93,24,0
66,1,85,100,0
40,1,123,23,1
44,1,153,59,0
60,1,126,42,0
20,0,69,24,1
69,0,105,67,0
89,1,110,95,0
56,1,80,3,0
32,0,148,55,0
52,1,52,31,0
75,1,73,78,0
55,1,178,59,0
68,1,162,13,0
29,1,189,32,0
62,0,132,19,1
48,1,78,42,0
73,0,127,54,0
81,0,126,68,0
33,0,85,32,0
41,1,191,22,0
39,1,52,44,0
19,0,188,61,0
87,1,55,3,0
25,1,189,2,0
37,0,52,94,0
19,0,171,83,0
33,1,188,2,0
76,1,185,61,0
69,1,102,57,0
78,0,71,70,0
65,1,28,90,0
22,1,40,27,0
30,1,174,84,0
30,1,146,100,0
61,0,57,10,0
39,0,44,37,0
46,0,152,77,0
40,0,119,52,1
20,1,64,95,0
20,0,186,81,0
30,0,144,28,0
54,0,55,42,0
83,0,172,12,0
77,0,74,70,0
81,1,146,67,0
69,0,26,20,1
74,0,162,68,0
80,0,59,80,0
24,1,108,75,1
44,1,30,85,1
61,0,102,18,0
78,0,21,70,0
41,0,73,20,1
78,0,51,37,0
57,1,188,39,0
65,1,95,33,0
23,0,126,41,0
21,0,118,41,0
23,1,190,22,0
80,0,122,4,0
82,0,95,42,0
33,1,82,81,0
51,1,145,76,0
64,1,116,67,0
28,0,130,31,0
78,1,24,61,0
45,0,39,95,0
62,0,193,48,0
31,0,104,75,0
88,1,75,90,0
79,1,149,45,0
33,1,152,37,0
31,1,131,27,0
44,0,83,57,0
72,1,163,50,0
71,0,137,99,0
38,0,70,90,0
82,0,65,100,0
64,1,92,27,0
59,0,66,67,0
76,1,38,78,0
67,1,150,79,0
64,0,110,70,0
19,0,26,64,0
26,0,136,64,0
26,1,58,3,0
19,0,97,69,0
40,1,84,20,0
64,1,185,1,0
50,1,80,74,0
18,0,101,22,0
45,0,64,69,0
24,0,145,57,0
83,1,154,64,0
73,1,180,26,0
26,0,84,43,0
45,1,24,47,1
58,1,28,16,0
50,1,131,72,0
25,1,143,42,0
68,0,35,100,0
32,0,130,14,0
55,0,26,57,0
88,1,110,72,0
29,1,60,92,0
75,1,109,89,0
80,0,149,60,0
19,1,196,26,0
30,0,186,49,0
64,1,176,51,0
68,1,126,34,0
38,1,117,8,0
47,0,21,33,0
52,1,57,13,0
52,1,93,67,0
34,1,41,7,0
80,1,131,59,0
81,0,63,58,0
27,1,88,44,0
48,1,54,90,0
80,0,155,55,0
45,0,173,63,0
72,0,73,28,0
77,0,130,72,0
21,0,156,16,0
54,0,115,65,0
63,0,63,2,0
29,1,144,44,0
78,1,74,49,0
64,1,101,72,0
89,0,83,56,0
71,0,138,69,0
81,1,52,6,0
70,1,94,75,0
27,1,167,19,0
31,0,170,82,0
59,1,31,24,0
65,0,158,63,0
33,1,105,90,0
78,0,45,11,0
65,0,150,40,0
31,0,153,82,0
25,0,149,14,0
51,1,89,76,0
19,0,56,23,0
32,0,27,46,0
68,0,41,44,0
90,0,65,73,0
34,1,200,5,0
37,1,78,18,0
88,1,198,86,0
35,0,105,37,0
48,1,49,27,0
71,0,128,13,0
76,1,93,25,0
67,1,193,82,0
26,0,192,44,0
36,1,138,15,0
79,1,44,59,0
32,0,46,77,0
75,1,66,8,0
88,0,40,40,0
67,1,22,56,1
67,1,93,60,0
32,1,58,64,0
78,1,100,8,0
22,0,116,32,0
48,0,135,98,0
58,0,166,64,0
56,0,152,2,0
21,1,106,30,0
45,1,64,46,1
55,1,156,39,0
65,1,93,99,0
88,0,63,14,0
85,1,152,58,0
51,0,93,10,0
85,1,87,56,0
39,0,32,80,1
89,1,74,95,0
20,0,125,5,0
83,1,98,53,0
24,1,62,24,1
22,0,49,30,0
31,0,123,66,0
18,0,177,54,0
64,1,46,58,0
88,1,124,19,0
28,1,194,46,0
58,1,71,23,0
48,1,109,10,0
43,1,61,33,0
58,1,78,90,0
53,1,66,50,1
24,1,125,81,1
37,1,21,44,0
24,1,192,99,0
33,1,104,11,0
71,1,50,25,0
42,0,119,14,1
66,0,130,79,1
50,0,79,23,1
77,1,81,82,0
76,0,77,50,0
21,1,169,13,0
45,0,156,54,0
63,0,164,90,0
68,1,84,31,0
40,0,119,83,1
89,1,136,62,0
77,0,79,93,0
56,1,24,20,0
53,0,196,9,0
69,0,100,24,0
47,1,166,100,0
90,1,197,77,0
22,0,187,72,0
89,0,56,98,0
31,0,177,83,0
72,1,89,37,0
76,0,30,71,0
87,1,113,26,0
26,1,124,86,1
67,0,68,7,0
71,0,194,23,0
75,1,105,75,0
67,1,86,29,0
29,1,96,9,0
41,1,57,71,0
56,1,33,43,0
35,1,175,64,0
73,1,98,55,0
57,1,57,3,0
43,1,179,59,0
55,1,53,27,0
89,0,153,23,0
69,0,145,2,0
28,0,48,36,0
54,0,30,1,0
36,1,92,79,0
25,0,75,42,1
36,0,57,47,0
41,1,179,33,0
59,1,156,34,0
54,1,114,57,0
79,0,43,11,0
42,1,52,64,0
65,0,172,51,0
43,0,196,68,0
57,0,69,18,0
84,0,137,51,0
75,0,140,92,0
74,1,89,61,0
67,1,162,3,0
20,1,90,37,0
73,0,170,60,0
51,0,59,55,0
29,1,35,87,1
66,1,193,29,0
47,1,28,86,1
39,1,162,46,0
25,1,109,50,1
19,0,174,36,0
57,1,172,90,0
67,1,143,63,0
26,0,88,54,0
66,1,171,93,0
47,0,199,57,0
83,0,63,69,0
32,1,28,73,0
37,0,52,80,0
85,0,151,55,0
76,1,139,63,0
83,1,132,31,0
77,0,44,55,0
70,0,59,39,0
80,0,92,87,0
67,1,39,55,1
82,0,71,38,0
70,0,172,71,0
33,1,66,18,0
33,0,94,15,0
33,1,45,31,0
56,0,129,19,0
24,0,101,70,0
33,0,150,48,0
20,0,94,32,0
63,1,180,58,0
18,0,42,77,0
18,0,36,86,0
39,1,65,20,1
35,0,168,67,0
52,0,25,80,1
46,1,181,34,0
37,1,64,51,1
52,1,169,92,0
86,1,72,59,0
68,0,161,26,0
50,1,108,55,0
44,0,177,89,0
86,1,135,66,0
35,1,89,59,0
75,1,49,26,0
61,0,72,58,1
42,0,175,11,0
82,1,183,38,0
80,0,167,89,0
51,0,73,100,0
55,1,190,98,0
80,1,61,70,0
85,0,21,2,0
42,0,195,89,0
48,0,151,5,0
18,1,153,38,0
20,1,63,59,0
88,0,115,44,0
80,0,55,57,0
34,1,160,12,0
80,0,55,68,0
49,0,58,57,0
35,1,80,78,0
47,0,89,14,0
79,0,131,7,0
66,0,186,14,0
26,1,184,82,0
41,0,127,49,1
90,0,108,15,0
63,1,70,18,1
38,0,41,92,0
33,0,180,24,0
23,1,102,42,0
37,0,116,89,0
46,0,51,45,0
28,0,174,26,0
48,1,176,80,0
53,1,31,29,0
29,0,133,63,0
63,0,32,25,1
31,0,67,40,0
66,1,118,62,0
21,1,109,100,0
39,1,25,24,1
32,1,133,9,0
55,1,40,46,0
85,1,163,35,0
53,1,173,52,0
41,0,112,6,0
39,1,44,46,0
33,0,121,64,0
39,0,24,40,0
46,1,130,23,1
31,0,84,36,0
56,1,129,47,0
80,1,46,35,0
18,0,77,53,1
27,0,106,49,1
69,1,77,60,0
55,0,60,40,0
25,0,70,31,0
62,0,178,3,0
42,0,177,43,0
31,0,75,91,0
86,1,79,91,0
34,0,101,30,0
52,1,166,79,0
29,0,99,78,0
34,1,106,95,0
64,0,69,50,1
61,1,74,27,1
44,1,31,98,0
72,0,80,42,0
51,1,84,32,0
65,1,35,54,1
57,0,37,59,0
41,1,200,49,0
60,1,184,47,0
37,0,85,66,0
84,0,125,66,0
31,1,160,83,0
40,1,177,93,0
33,0,98,42,0
85,1,20,94,0
29,1,194,21,0
61,0,34,49,1
30,0,80,83,0
20,1,75,22,1
38,0,25,64,0
29,1,95,6,0
86,1,118,98,0
86,0,162,16,0
84,0,144,78,0
46,0,156,63,0
28,1,133,38,0
83,0,185,35,0
57,0,186,4,0
46,1,58,86,0
26,1,167,73,0
28,1,96,41,0
32,0,32,100,0
79,0,67,93,0
81,1,105,66,0
77,0,63,81,0
37,0,68,44,0
57,1,66,63,0
81,0,187,60,0
55,0,141,9,0
60,1,101,94,0
74,1,171,94,0
89,0,111,66,0
37,1,179,32,0
29,1,58,30,0
40,1,111,81,1
19,1,158,77,0
84,1,68,59,0
70,0,135,4,0
83,0,139,86,0
63,0,83,37,0
44,1,48,40,0
54,1,90,4,0
60,1,150,30,0
77,1,47,69,0
33,1,64,33,0
68,1,22,2,0
67,1,175,77,0
72,0,185,96,0
65,1,54,16,0
33,1,60,98,0
42,0,84,70,0
78,1,125,91,0
70,0,28,57,1
51,1,132,37,0
67,0,183,17,0
62,0,98,7,0
33,0,180,96,0
77,0,152,56,0
51,1,129,82,1
64,0,198,95,0
59,0,102,49,0
44,1,90,60,0
54,1,156,71,0
64,1,176,97,0
30,1,79,95,0
78,1,192,99,0
25,0,66,71,1
31,1,170,37,0
41,0,184,38,0
49,0,60,8,0
58,0,60,2,0
84,1,162,85,0
34,0,50,39,0
21,0,41,64,0
89,0,69,25,0
77,0,131,74,0
34,0,177,13,0
43,0,168,70,0
45,1,179,87,0
55,0,140,45,0
38,0,59,45,0
79,1,64,40,0
25,1,163,75,0
67,0,39,43,1
62,1,159,98,0
41,0,86,85,0
67,0,41,4,0
41,1,164,80,0
24,1,195,90,0
48,0,45,71,0
66,1,51,29,0
30,0,23,32,0
24,0,102,50,0
70,1,176,8,0
67,1,187,45,0
60,1,21,91,0
60,0,51,91,0
32,1,141,17,0
22,0,146,80,0
87,1,50,48,0
30,0,136,84,0
75,0,152,65,0
65,0,112,15,1
63,0,80,18,1
20,0,183,4,0
57,1,105,75,0
40,1,77,100,0
19,0,159,61,0
67,1,165,12,0
54,0,144,100,0
39,0,128,52,1
77,1,193,57,0
46,0,104,37,0
20,1,129,19,1
26,1,73,12,1
25,1,136,39,0
18,0,129,27,0
80,0,46,48,0
64,0,149,52,0
82,0,52,69,0
50,1,39,3,0
86,1,128,66,0
68,1,197,13,0
28,1,31,46,1
39,1,157,80,0
90,0,48,30,0
34,0,103,14,0
74,1,166,100,0
79,1,175,64,0
31,0,83,91,0
86,1,60,43,0
79,1,156,1,0
49,1,132,23,1
37,1,68,34,0
61,0,93,94,0
28,1,124,72,1
23,0,30,81,1
30,1,94,60,0
35,0,130,2,0
21,0,58,16,0
74,0,181,58,0
76,1,197,48,0
75,1,158,77,0
57,0,119,52,0
87,1,183,80,0
74,0,153,69,0
50,1,86,16,0
67,0,140,2,0
41,1,199,61,0
86,0,139,44,0
55,0,61,50,0
90,1,45,28,0
27,0,194,98,0
74,1,123,96,0
51,1,95,33,0
65,1,26,5,0
31,1,199,24,0
33,0,90,36,0
69,1,110,22,1
50,0,43,31,0
64,0,160,39,0
20,0,117,10,0
84,0,28,25,0
24,1,182,31,0
49,0,147,53,0
35,0,140,42,0
64,1,156,51,0
81,1,122,46,0
49,1,173,23,0
46,1,112,55,1
56,1,129,7,0
18,0,32,95,0
72,0,114,72,0
40,1,112,92,0
62,1,177,40,0
18,1,62,44,0
36,0,153,86,0
22,1,152,52,0
23,1,128,86,1
32,0,24,76,0
86,1,128,57,0
89,1,26,69,0
82,0,110,59,0
73,0,69,2,0
79,1,133,76,0
